id,comentario,clasificacion_ISO_25010
2007,"hoy 26/06/25 1:35 am está pasando lo mismo. necesoto yapear, pero me sale q tengo 20 soles. creo q ya no usaré yape. está robando. Los yapes q te mandan se demoran en aparecer en la cuenta. Me sigue pasando, después de estar un rato aparecen. Ayer tenía S/ 0.00 soles pero si aparecían las dos personas q habían yapeado, más no el saldo",integridad
2008,mi saldo no coincide y aún no me han devuelto el dinero tenía un saldo de 400 Pero solo me aprecia que tenía 200 y resulta de como hace un mes hice un pago de 200 porque tenía un saldo d 900 en ese entonces ahora me dicen q es porque me descontaron de ese movimiento q es algo ilógico y lo peor q no aparece mi dinero. Ya no puedo confiar q me dinero llegue a yape porque no aparece mi dinero,integridad
2009,"Tuve problemas con el aplicativo cuando pagué desde el BCP al yape a un taxista, ya que a este no le aparecía el movimiento, pero a mí sí, tuve que pagar el doble. Pésimo",integridad
2010,"los mismos errores a la hora de Recargar mi celular, porque pasa lo mismo, antes todo bn y ahora, cada q me recargo, me figura error, no es posible, y encima ni me reembolsaron lo gaste en la recarga, 😡😡",integridad
2011,"desde hace un tiempo, está cobrando su comisión exagerada...ayer me depositaron 70soles y realicé 3 movimientos y veo que me falta 8.9 soles...no sé porque tanta comisión, y lo peor es que no sale en los movimientos el depósito que me realizaron o me están descontando de otra situación...",integridad
2012,"Son estafadores y delincuentes, no me devolvieron el dinero que se desapareció de mi cuenta BCP y lo peor mienten y dicen que si lo van a devolver y hasta plazo de 48 horas dijeron y nada , han pasado 36 horas avilés y hasta ahora no han devuelto nada , hago esta denuncia pública , para que no caigan en esta aplicación de delincuentes y estafadores",integridad
2013,"yo Cinceramente, estoy decepcionada en estos momentos con yape, ya que cada día a la hora de la actualización del yape y bcp, me roba dinero y nisiquiera aparece como movimiento, (ejem. supongamos que veo s/.200 de saldo, luego se pone en mantenimiento, ingreso y solo veo s/.120...sale faltando plata.. después que se actualiza tan solo aparece s/.185 y mas nunca vuelve a aparecer mi dinero, reclamo y ninguna solución me dan, me roban ni poner en que se usó. muy mal 👎🏻👎🏻👎🏻",integridad
2014,"Cada vez peor Yape, hace unos días en mi celular se realizaron compras sin mi autorización y la solución de Yape fue que según terminó de comprar no había devoluciones, pero yo nunca hice esas compras y solo esa fue su respuesta. Deficiencia en el proceso de compras en la app, mala calidad de solución de problemas y fallos en los procesos de Yape. Más parecen estafadores y ladrones de dinero.",integridad
2015,"TODO mi dinero ha desaparecido y no hay ninguna transacción nueva que yo halla echo para retirar el dinero en la sección de movimientos. Además aunque haga nuevos yapeos a mi cuenta igual no suma en nada, mi cuenta continúa en 0. Es indignante no recibir ninguna notificación, información o pequeña explicación por parte de yape de porque sucede esto y de como recuperar mi dinero.",integridad
2016,malísimo la app todos los días entro a ver y nunca tengo dinero siempre está en 0 no entiendo cuando es que tendré dinero Dx!,integridad
2017,"todo estaba bien, hasta, hace unos meses atrás cuando recargue en un agente desapareció algo de 13 soles, ahora ya desapareció más de 30 soles y no hay ningún rastro de ello. voy eliminar mi cuenta. mala experiencia.",integridad
2018,"no entiendo dice que es gratis, y tres veces me han descontado la primera fue 6 soles la segunda 13 soles y ka tercera más de 15 soles por esta razón ya no lo uso solo si es urgente y retiro mi dinero antes que descuenten.",integridad
2019,"que está sucediendo con yape , al enviar un monto hacia un plin o yape no está llegando , pero si lo están descontando al emisor pero le está llegando el efectivo al destinatario, llega la notificación y todo pero no. suma el saldo. Urge una denuncia ante Indecopi. esto está ocurriendo desde su última actualización",integridad
2020,No se que le pasa ala aplicación no hagen recarga por yape al fre fire ya que yo recargue 30/06/25 y asta ahora no me llega la recarga espero solucionen,integridad
2021,te cobra por gusto con las transacciones financieras y también con las remesas te quita 10 soles de tu cuenta no es justo y cuando otros bancos te hacen depósito a tu cuenta cuando tú retiras el dinero del BCP Perú en yape te ponen 10 soles so pretexto de impuestos...y encima debe usarse también para recargar el Metropolitano así cómo se usa la tarjeta interbank por favor Gracias.,integridad
2022,"tengo una observación, y es que cuando no tienes una buena conectividad se yapea doble, tengan cuidado y revisen bien el historial cuando realizan una operación",integridad
2023,"TE ME CAISTE YAPE cuento con dos yapes , unk con dni y otro con mi número de cuenta del BCP , hace unos días mi hermana hizo una transferencia fuerte de 2500 soles a mi yape con el que tengo mi número de cuenta y el yape llegó a mi otra cuenta con el número de dni, nosé como pero llegó, y no llego esa cantidad, de los 2500 solo llegaron 2100 , literalmente yape se comió 400 soles, y en las configuraciones que pude hacer no se ve que me transfirieron los 2100, parece como si fuese una falla .",integridad
2024,Dañaron el app con la ultima actualizacion cuando digitas los numeros de telefono para yapear se digitan algunos de los q marcas o se ralentiza por codigo qr si todo bien y no es mi tlf son ustedes hasta reinicie la configuracion de teclado son ustedes y eso se presta para estafas ya q puedes yapear a otra persona sin culpa ojo con eso,integridad
2025,"muy buena aplicación y lo uso a diario pero últimamente no me deja yapear , aveces me sale que el pago salió procesado y no me arroja la captura de pago y no se si ala persona le llegó o no , arreglen porfavor",integridad
2026,"Es buena aplicación, pero he tenido un problema, realize una compra de 3.85 soles para mobile Legends y cuando realizó el canje me aparece en pantalla que el código no existe",integridad
2027,"un vez activas el seguro es difícil de cancelarlo así que se te cobrará de forma automática hasta que anules tu cuenta, se cobra de forma automática y es imposible cancelar el seguro con excusas absurdas es un robo",integridad
2028,Porque mi dinero desaparece cada sierto tiempo Primero desaparece 6 soles después otros 6 y ahora desapareció 13 sols sin deja rastro en q se gasto.no aparece en el historial de envíos. Me están robando o el mis yape me cobra de algo? Hoy 13 de marzo 2025 porque sigue desaparecido mi dinero hoy me fijé y a desaparecido 10soles me cobran algo o me están robando,integridad
2029,"Muy buen aplicativo como medio de pago, ya que agiliza la forma de compra y venta de los productos; sin embargo, recientemente presenta un problema importante el cual es que se genera un doble pago o 'yapeo' sin darse uno cuenta. Ya me van pasando 3 veces y por ello ya pienso desistir de usar Yape. Pues a veces el segundo yapeo erroneo no aparece al instante sino después y eso es muy molesto, pues es perdida de dinero.",integridad
2030,"A veces se cuelga así tengas buen internet.no puedes pagar o dice reintente .luego te fijas que ya enviaste el monto cometiendo doble envío .si a un desconocido no devuelve pero a veces un conocido es consiente.espero que mejoren.traten de tener otro app de pagos para no quedar colgado.bien yape se sigue colgando .hay internet ilimitado y no entiendo por qué se bloquea.acualizo se corrige,pero cuando hago una operación sigue colgando desde que se actualizo hace un año vienen los problemas.",integridad
2031,"Renové mi cuenta de yape al momento que me enviaron un porcentaje de dinero alto, el saldo no aparece, pero si llega la confirmación del yapeo 🤌",integridad
2032,"Encuentro un detalle y es muy muy mala, sucede que cuando recargo a mi operador ya sea bitel, claro, etc. No me llega la recarga completo, por ejemplo : cuando recargo de 5 soles me llega 3.20 de saldo y no 5 de saldo como debería de ser, osea ahí me están robando 😠😠😠ya es muchas veces y exijo una explicación 😠.",integridad
2033,"te sale un mensaje de ""no sé ha procesado el pago, intente nuevamente"" y te cobra el doble. La app no se hace responsable en ningún momento. una basura",integridad
2034,estába yape tan bien usándolo y hasta que hoy me yapearon en partes primero 20 y yo yapeo 10 y de por ley me debe de queda 10 pues y luego me yapean 10 más y ya tenía 20 y vuelvo a yapear 10 y entonces me debería de quedar 10 y ahora no tengo mis 10 soles nunca me había pasado basura de aplicación,integridad
2035,"aplicación poca confiable ya como hace 5 horas hice una recarga para un juego, y hasta ahora no a llegado y solo me dice que llegara en breve, les recomiendo usar otras aplicaciones",integridad
2036,"Pesima actualización, llevo 3 dias tratando de actualizar la app y no se puede realizar, teniendo espacion libre en mi tarjeta de memoria. Más de las veces la mayoria de usuarios tenemos problemas con las actualizaciones y en cada actualización hacen descuentos, los que llevamos contabilidad de nuestros ingresos, nos hemos dado cuenta y más aun que presentamos reclaro alguno por la mensajería de Facebook de yape y no hacen nada. Que tal robo la de YAPE. 😡😡😡",integridad
2037,"Intentaba yapear y me parecería no podía realizarnos en esos momentos y que lo intente luego; pero revisando los movimientos de mi tarjeta en efecto yape había extraído los montos, pero en el historial yape aun no sale que se efectuó el yapeo. Al final pagué un servicio tres veces más de su costo. Muy mal, una aplicación de este tipo no puede tener estos errores. Quién me devuelve mi plata? Ni siquiera hay un número para reportar o comunicar este incidente en la aplicación.",integridad
2038,"Estoy desconforme con la aplicación ,ya que de mi cuenta hubo un descuento sin mi autorización de un monto elevado,diciendo que me han yapeado doble ,y yo tengo la contabilidad de toda mi cuenta y mis movimientos de todo el año , en ningún momento me figura un yapeo doble , y hasta ahora estoy esperando la devolución de ese dinero ,que no es posible que la aplicación quite dinero así nada más y sin pruebas ,espero una respuesta . No recomiendo esta aplicación",integridad
2039,"Parecia muy buena la aplicacion, pero una vez q la usas es decepcionante, el dia de hoy hice un yapeo de S/. 50.00, pero en la app me aparecio error, hasta el momento no aparece en el historial la transaccion q realice, pero entro a mi cuenta y aparece q si se realizo la transaccion, tampoco le llego el monto a la persona a quien realice el yapeo, a donde puedo reclamar??? Espero me den una solucion.",integridad
2040,"Es un desastre la aplicación hace un momento actualice y ahora no me habré, anteriormente estaba con un montón de errores (tenia que esperar una eternidad para que habrá) ¿en verdad están mejorando la aplicación? por que no veo ninguna mejora, es más, hasta da miedo manipularla por que en la mayoría de las veces se demora al yapear o aveces no llega. Y ahora que hago no puedo ingresar, hasta que arreglen el problema sera para el otro año, no se quien esta a cargo pero hace un pésimo trabajo.",integridad
2041,"Que tal está última versión de yape la verdad no sé si fue actualizada para mal, debido a que cuando ingreso me ya no me sale los números aleatorios, segundo tengo problemas para Yapear o plinear tercero y último tengo yapeos del diario, y cuando sumo la cantidad de los yapeos correspondientes no me sale la cantidad (el total) me sale una cantidad menor a lo que tengo registrados... Me gustaría que por favor analicen bien esta app ya que es muy importante debido a que trabajo con ello.",integridad
2042,Es una pésima APP me fallaba varias veces pero durante esta semana me falló 4 veces a la hora de realizar y recibir y yapeo. Es demasiado . Me sale una error de banco y al final me descontaron el monto y ahora dicen que tengo que esperar 4 días para que puedan solucionarlo. Y los asesores te cortan las las llamadas cuando llamas.,integridad
2043,"Al momento de yapear me sale q ocurrió un error y no se pudo yapear.. Pero me doy con la sorpresa que me descuenta el saldo, sin embargo no tengo ninguna constancia de yapeo, simplemente me descontó mi saldo y ahora a quien reclamo?? Exijo una solución comoe S posible que pasen están cosas. Se supone q es una app que te facilita los depósitos y no que te perjudique.!!!",integridad
2044,"Hice un yapeo y este se realizó 2 veces, pero a la persona solo le llegó 1 vez el yapeo, pensé que era error de la app o algo así, así que espere 2 semanas pero nunca llegó. 2do comentario por qué el primero no se qué pasó y no es la primera ni segunda vez que me pasa, estoy decepcionado la verdad. PD: Nunca responden el privado y así dicen que lo solucionan.",integridad
2045,"Acabo de yapiar y se hizo todo, pero a la otra parte no le llegó mi yapeo , aparte de eso , no aparece ese yapeo en la plataforma , es decir nunca se hizo el yapero, pero me descontaron mi dinero , estoy llamando al BCP y no , contestas, nunca tuve problemas con yape , pero después de esta actualización de la nueva versión , han ocurrido muchas fallas , yape ya no es seguro, ya no confío en esta app",integridad
2046,"Muy mala experiencia, pésima aplicación Yapie a un número y luego de unos minutos arrojó que había ocurrido un problema y que me comunique con el BCP, luego verificando mi estado de cuenta me dí con la sorpresa que si se había realizado la transferencia, a lo cual no se me brindo ninguna solución, pésimo servicio.",integridad
2047,"La última actualización se queda colgada al iniciar, para solucionarlo tuve que limpiar el caché, y no sé qué relación tiene, pero cada vez que lo hago, la oferta de crédito desaparece y se reinicia a máximo 500 soles, la primera vez me ofrecieron 10000, había salido de uno de 1350, y cuando voy a aplicar solo tenía 500, hoy paso lo mismo, limpie caché para solucionar el problema de la carga de la app y luego de tener una oferta de 1350, me aparecen solo 500 máximo.",integridad
2048,"Tengo configurado el Yape con mi cuenta del banco de la nación y tengo demasiados problemas como por ejemplo me da mensajes de error ""algo sucedió mal"" y sí se realiza el yapeo, también me ha pasado que realizo el yapeo mi entidad me confirma la transferencia pero al final no se realiza. Si van a crear una app exclusiva para BCP entonces no deberían dar la opción de agregarle con otra entidad financiera.",integridad
2049,"Yo también estoy decepcionada de yape, ya que me era útil, pero hace dos semanas tengo un problema. Me descontaron una cantidad significativa de mi saldo. Fui al banco y me dijeron que por error yape me había hecho un deposito doble. Y obviamente yo sé cuando tengo de saldo porque constantemente verifico mis movimientos financieros y porque es mi cuenta personal. Ahora ya no lo recomiendo.",integridad
2050,"Fue mi peor experiencia, tal vez a ustedes les paso lo mismo acabo de hacer un yape de s/ 200 dos veces, ayer y hoy día. Tal vez ustedes saben o tal vez no, mi persona no estaba ni enterada pero resulta que yape te cobra por un yapeo fallido, es decir que a pesar de que no se hizo el yapeo, esta aplicación lo cobra y simplemente pierdes tu dinero,me parece un robo!!!!!!!",integridad
2051,"Necesito con urgencia una solución a mi problema, realicé una yape de s/45 y se descontó dos veces, no le llegó a la otra persona. Ya va para una semana, llamé al BCP me dieron la razón y dijeron que se iban a poner en contacto conmigo para el reembolso y todavia no hacen NADA.Necesito el reembolso ya, he esperado suficiente pacientemente, pero no he tenido mas respuesta de ninguna parte. Adicional en la app ahora pasa que no se ven las transacciones aveces. SOLUCIONEN RAPIDO!!",integridad
2052,"Al principio me funcionaba correctamente, no tenia ningun inconveniente. Pero ahora, tiempo despues de usar la aplicación he tenido problemas al intentar yapear, me sale un texto de ""tener inconvenientes con mi banco"" y evita que dé dinero a otra persona, pero el caso está en que en una situación de esas Yape sí me quitó dinero y nunca le llegó al destinatario. No entiendo la razón de los problemas si la aplicación funcionaba correctamente desde el inicio.",integridad
2053,"Intente actualizar la aplicación, había yapeado hace unas horas y me apareció error ""intenta de nuevo más tarde"" cuando veo en mi banca móvil, me habían retirado la cantidad que he yapeado, pero la persona a quien realice esa transferencia me dijo que no había llegado a su yape, figuraba en su banca móvil, pero el dinero no estaba en su monto total de saldo. Quise volver a instalar la app, pensando quizás sea por problemas de actualización, pero ahora no quiere instalar, se demora.",integridad
2054,"La app fue muy buena desde que la instalé, pero ha habido una falla que me preocupó aunque sólo ocurrió una vez, envié un monto y se puso doble lo cual me sorprendió, por que a mí me apareció el pantallazo común pero en el historial fue doble. Y en este día en cambio mi app dejó de funcionar, simplemente no abre, se queda cargabdo la pantalla y se queda todo morado sin números ni el Qr y se cierra sin cargar nada.... Tuve que desinstalar y volver a instalar pero igualmente no funciona.",integridad
2055,"Mi dinero cada día disminuye sin si quiera usarlo, no entiendo que sucede y no sé hacia donde se fue mi dinero, tuve que yapear a alguien más lo último que me quedaba de mi dinero que no es ni la mitad de lo que tenía ahí. - Nueva queja - lo desinstale e instale de nuevo para ver si tenía solución pero a la hora de ingresar el código que ustedes mismos envían me sale que es incorrecto, lo intente 3 veces, primero me quitan mi dinero y ahora no dejan recuperarlo, no volveré a confiar en esta app.",integridad
2056,"La app buena, pero últimamente a presentado fallas, en varias ocasiones la más reciente ayer que estaba en un restaurante y cuando fui a pagar apareció un aviso de error y luego volví a intentarlo y apareció que mi saldo era insuficiente y no apareció el comprobante ni el dinero tuve que explicar la situación pero era como si no hubiera pagado y perdí 50 soles y aún no llega nada al historial.",integridad
2057,"Pésima aplicación, hice un yape por 200 soles, y salio error, no le llego a mi amigo, entonces volví a yapear porque era urgente y volvió a salir error, cuando verifique mi salgo me faltaba 400 de mi cuenta, llame y llame, pero no tuve solución hasta la fecha, ya han pasado casi cinco meses y nada, no les recomiendo esta aplicación, solo te roban y con descaro.",integridad
2058,"Una estafa, compre entradas en Cineplanet, el link que aparece después de comprar con la app de yape me.manda a una página de citas en linea, luego a un casino online. Se envió videos al soporte y solo dicen que son un intermediario y que debo arreglar con Cineplanet. Se niegan a devolver mi dinero a pesar que se les demostró que Cineplanet no reconoce los códigos que me dieron.",integridad
2059,"Es la segunda vez que me pasa, tengo dos cuentas en soles, una para que no se hagan cargos innecesarios de Yape y otra en dólares, pero es la segunda vez que hacen el cargo en mi cuenta en dólares. ¿Tendrán algún problema con su programación? ¡Mejor denos la opción de poder cambiar la cuenta o el banco donde aplicar el Yape!",integridad
2060,"Le doy 2 estrellas porque hay importes que no registra y al sacar mi saldo, hay una diferencia en mi contra, escribi en sus redes y desde esa fecha no me dieron solución, no sé si será porque sólo era Yape DNI y no tengo cuenta. Ahora estoy tratando de plinear y me sale error. Pero de otro Yape si me pueden plinear. Entro a otra aplicación para revisar algún dato y me regresa a la página principal del Yape. Ingreso a ver las promociones y me saca por tiempo inactivo ☹️ Pago de servicios fácil.",integridad
2061,"Últimamente se volvió pésima la APP, lenta al iniciar y más pesada. Lo peor realicé un pago del recibo de gas, finalizó la transacción, emitió el comprobante, operación número 02173198, descontó el importe del saldo y sigue apareciendo la deuda del mes,el recibo igual, así con que confianza puedo hacer mis pagos de servicios. AHORA SE ACTUALIZARA MI PAGO O A DONDE RECLAMAR 😡😡😡😡😡",integridad
2062,La aplicación es muy buena y todo pero últimamente el dinero que tienes ahí se va de la nada ya que el otro día estaba tuve una transferencia hacia mi cuenta y luego de unas horas ya no había el dinero. Pero yo no había usado el aplicativo y además no había ningún movimiento realizo. Se me perdieron como 400 soles. Entonces yo les recomiendo que no confíen mucho en la aplicación y quisiera que me den una solución para mi dinero.,integridad
2063,La app presentó un fallo de envío se realizaron 2 operaciones solo realice una presente un reclamo y no ubo repuesta... La use bastante tiempo y es la segunda vez me sucede... Aparte la atención al cliente es muy lenta y lo único que me dijeron es que me comunique con mi banco... Ahora ese dinero que perdí la verdad pésimo servicio,integridad
2064,"Pésimo. La app falla justo al hacer un yapeo y te descuentan, pero no figura y tampoco le llega a la otra persona. Al ver a dónde puedes llamar o quejarte te mandan a su página de Facebook que por cierto también tiene un pésimo servicio. Llevo más de 24 hrs que me den una solución y sólo vuelven a hacerme la misma pregunta a cada rato.",integridad
2065,"Hace poco tuve un inconveniente en un pago, al momento de yapear me salió el mensaje de que había un inconveniente con mi banco, 3 veces intente y nada, al día siguiente mire mi cuenta bancaria y estaba registrado las 3 veces que intenté pagar con Yape, básicamente esa plata se fue al agua, en la app de Yape no aparece nada y en mi cuenta bancaria si contó, si es un error, porfavor deben solucionar.",integridad
2066,"Enserio yape ! Hay transacciónes que no se ven en el aplicativo , yo saco mis cuentas con yape por qué se me es más fácil ya que siempre se guarda con fecha y hora y me sirve demasiado ahora no puedo sacar mis cuentas por qué no aparecen todos los yapeos que hago, y manejo varias cuentas y esto es un desastre para mí !",integridad
2067,"Lean esto!! Cuidado con aceptar y yapear a las (promociones) por qué si es en comida muchas veces están al mismo precio que pagarlas sin esta.en cuanto recargas para Cabify , juegos y seguro otras cosas está app no se hace responsable si la recarga no llego sino que te dicen ya te dimos el codigo y ya es la culpa de Cabify , del juego en cuestion oh los productos que pidió... Y claro el bot lo entretiene por 3 horas con lo mismo. suerte si le solucionan, solo usen para pagar y cobrar suerte.",integridad
2068,"en los ultimos 15 dias me paso que los cliente tratan de pagar de plin a yape, y pese a que me muestran captura de pantalla y se les descuenta de su saldo, a mi noe llega nada, y es un problema ya que aveces tantos mis clientes estan apurados y se supone que las transacciones son rapidas, ellos luego tienen que estar llamando a su banco para verificar porque se les descuenta y no se efectua la operacion. en fin una perdida de 1 hora, disguste del cliente e incertidumbre de que me llegue el pago.",integridad
2069,"Pésimo, tuve un problema al momento de yapear dentro de la aplicación y hasta ahora no me devuelven mi dinero , lo han hecho pasar como que yo he yapeado a un conocido y a esa persona no le ha llegado nada , eso recién me entero porque reclame , por que si no jamás me mandaban el correo , siendo sincera funcionaba pero cuando ocurre problemas así no dan solución, no me lo volvería a descargar , no es seguro, no ofrecen solución rápidas y se olvidan de contestar",integridad
2070,Soy usuario constante mejor dicho era!!! Usuario constante de yape he decidido dejar de usarlo porque al realizar transferencia de daba error me debitaban el dinero del banco y no me aparecía el movimiento ni en mi yape ni en el yape destinatario y luego tenía que hacer una serie de reclamos y esperar de 2 a 3 días para la reposición del dinero... Y yo tenía que pagar en el momento y por culpa de eso tuve varios problemas... Así que fue bonito mientras sirvió... En su momento fue buena.,integridad
2071,"Esta app no sirve. Ya llevo 2 dias intentandolo y dice que espere unos cinco minutos. Incluso, he actualizado la aplicacion y nada. Y, lo peor de todo. Estamos 27 de agosto, y recien me descuentan un monto del 22 de julio. En mi estado de cuenta, aparece el descuento, pero ahora me vuelven a descontar. Escándalo.",integridad
2072,Lleven un buen control antes y después de girar dinero. yape se quedó con 500 soles míos,integridad
2073,"Ya van dos veces que mi dinero se desaparece, mi problema es que, a la hora de yapear, me salio un error, y cuando cerré y volví abrir el yape mi saldo había desaparecido, pero no había nada de transacciones.... En mi historial, prácticamente mi dinero se desapareció, y eso es muy mal 😡😡",integridad
2074,"Últimamente está fallando mucho, desde la última actualización, al momento de yapear según la aplicación no responde y se debería intentar después, sucede lo mismo que veo en otros comentarios que al intentar reiteradas veces, al instante no responde pero después aparece el yapeo en 2 o 3 ocaciones. Y genera mucha incomodidad, e inclusive perdida del dinero. Esta empezando a desagradar la experiencia con la aplicación. A mejorar y mucho",integridad
2075,"Yape lo usó con banco de la nación y al comienzo funcionaba muy bien Y de un momento a otro salieron errores (o con el banco o con la plataforma) Pedía ayuda y lo solucionaban, lo malo es que luego me permitía un movimiento y después volvía a salir error. Mi dinero regresaba a los tres días, salía error y esperar otros tres días más. Desinstale y volví a instalar y no cambia nada. Por favor solucionenlo, esta idea de Aplicación es muy buena, no debe perderse por uno pequeños errores.",integridad
2076,"Tuve problemas con la app, no había tenido este problema antes, me enviaron 100 soles y yo mande 50 normal, luego iba a mandar 50 más y me salió error con su banco y me mandó al inicio, luego el dinero ya no estaba, tampoco llegó al destinatario y mucho menos sale en el historial, el dinero no se puede simplemente desaparecer, les escribí al soporte de messenger y nunca se comunica el asesor, espero que brinden solución pronta. PÉSIMO SERVICIO.",integridad
2077,"Su plataforma es una porquería, llevo largo rato intentando enviar un monto y me hicieron el descuento pero no hay movimiento alguno. Les he enviado tres correos y me responden de manera automática invitándome a hablarles por Facebook. No utilizo esa plataforma, ¿por qué yo como usuario debo supeditarme a sus preferencias? ¿No pueden ser un poco más amables y responderme el correo? Esto me resulta una burla, no lo recomiendo, presenta de manera constante problemas de conexión y cero consideración por el usuario.",integridad
2078,No lo recomiendo... hace unos días intenté hacer un pago de 34 soles en una tienda y como salía error y en ese momento figuraba mi saldo bueno cambien mi forma de pago a efectivo... días despues cuando entro de nuevo a hacer un pago me doy con la sorpresa que no dispongo de ese monto y no figura en los movimientos.... no recomiendo esta aplicación es un robo,integridad
2079,"Hace poco acabo me acaban de depositar s/.18 para hacer un pago, pague a una pequeña empresa por un servicio pero me salio algo como ^algo anda mal con tu banco^ y posteriormente insistí y me salio ^tu saldo es insuficiente ^ , me preocupe y me deposite s/.20 más :'(, y nuevamente quiero realizar el pago y nuevamente me salio el mensaje que decía que tenia un problema con mi banco, y tras hacer numerosas pruebas perdí s/.36 :(. Ahora no sé dónde se fue el dinero.",integridad
2080,"Si pueden no instalen esta app, van dos veces que mi dinero se va a la nada, lo afilié con mi cnta del bn, en ambas ocasiones el dinero solo se descontó de mi cuenta, vi mis transferencias y en efecto no había hecho ninguna pero en el total salía una cantidad mínima del total. Me siento indignada de que solo desaparezca y nadie me pueda dar razón de nada.",integridad
2081,"He recibido tres yapeos de 500 de diferentes clientes y todo ok, lo reviso y efectivamente si ingreso esos 3 montos, luego más tarde resibo otros 2 yapeos de 500 de mis clientes y lo reviso y efectivamente si los tenía en mi cuenta, de unos 5 minutos aproximadamente vuelvo a revisar de casualidad y sorpresa 😮 1 yapeo anterior de 500 había desaparecido y en mi cuenta también ya no tenía ese dinero, reclame al bcp y jamás me solucionaron solo me dicen que esta en investigación y son 6 meses.",integridad
2082,"Quien me puede ayudar!!! O en donde puedo presentar mi queja y que me ayuden, a la persona que me quiere yapear le aparece un sms indicando que Error no se a realizo niuna transición. La cual si me habían yapeado y como tres veces y se dio cuenta que le habían descontado a través de su app del BCP y ami nunca se me notifico el yape q me envió como tres veces y a esta persona tampoco se le notifico las 3 veces que me había yapeado!!! Y ahora no me pueden YAPEAR. ESTA MAL ESTA APP",integridad
2083,"Terrible, siempre falla cuando quiero hacer una transacción y me pide validar si se pagó o no... saben lo terrible que es eso para un cliente?¿ o para un vendedor que debe atender a más personas??? supuestamente permite agilizar el proceso de compra pero termina generando incomodidad al cliente y al vendedor, pésimo! por suerte, más establecimientos aceptan otros medios como plin y tunki, para que se acabe la mentira de Yape",integridad
2084,"Muy útil la aplicación pero me acaba de suceder un problema, cuando quise pagar x medio d la app y me cobro el dinero pero a la otra persona no le llegaba lo yapeado. Me preocupa mucho esta situación ya q feliz mente no fue una cantidad fuerte de dinero y si hubiera sido así tendría q pagar otra vez y quien me repone lo perdido? No se confíen...",integridad
2085,"Un total robo esta aplicación. Hoy día hice un yapeo de 25 soles y salió un mensaje de que supuestamente ""hubo un error"" al yapear. Verifico la app del banco y me salió que había hecho un envío por 25 soles, pero ese dinero nunca le llegó a mi contacto. Es la segunda vez que me pasa lo mismo. Con total descaro esta aplicación roba el dinero a sus usuarios y lo peor es que no hay un respaldo para presentar el reclamo.",integridad
2086,"Antes pensaba que Yape sería una muy buena opción como medio de pago pero con estas actualizaciones lo único que te causan son malos ratos , no quiere abrir , muestra conflicto de transferencia con algunos bancos, incluso realiza el yapeo con errores que si no te fijas bien hasta puedes realizar un doble yapeo, Realmente una lastima y seguiré confiando con el efectivo",integridad
2087,"Esto aplicación ya se convirtió en lago tedioso, antes cuando tenía el yape solo con el DNI no había ningún problema, ahora que lo vinculado al banco de la nación, es un problema, no se puede realizar yapeo, sale que ocurrió un error, y después me aparece que se descontó de mi cuenta de banco. Cambiaré a Tunki, pésimo",integridad
2088,"Por favor arreglen la app, está presentando muchos errores de sistema, al momento de pagar dice error, y se cierra, no registra ningún movimiento en la app, pero te llega una notificación del BCP que realizaste una operación, y efectivamente cuando ingresas a la app del BCP aparece el descuento. Por favor, no sólo piensen en cobrar comisiones en Yape.",integridad
2089,Tengo la aplicación y de verdad que SOLO por qué es práctica la sigo manteniendo. He hecho operaciones y en más de una ocasión me ha salido error incluso cuando he finalizado el yapeo. Voy a revisar mi estado de cuenta y ya me lo habian descargado pero a la persona que recepciona nunca le llega el mensaje de confirmación. He tenido que hacer captura de pantalla de mi estado de los ahorros dónde se me debita el yapeo para confirmarle que se hizo la operación. Eso ya es molestoso... ojalá mejoren,integridad
2090,"Estimados tengan cuidado!, me va pasando en dos ocasiones, que he realizado una transacción, yapeando, que al final me sale como error con el banco, sin embargo en mi cuenta afiliada a yape, se hace el descuento, pero no figura en mi yape ni en el de la persona a quien yapeo. Ya les escribí, en las dos ocasiones y no hay ninguna respuesta o solución.",integridad
2091,Al inicio de me hacía fácil hacer giros y lo demás pero ya hace mes y medio que no me llegan los yapeos al inicio pensé que era el internet o que demoraría en llegar pero paso días y nunca llegó verifique y todo está registrado a mi cuenta y no entiendo por qué no me llega me estafaron llame a los números que pusieron para preguntar o consultas y no me dieron ninguna solución y eso que mi cuenta esta vinculada con mi tarjeta y siendo así no debería de ver ningún problema pero no todo está mal,integridad
2092,"Una aplicación que tiene muchas fallas, es la enésima vez que me retienen el dinero, porque tienen problemas con mi banco, encima el yapeo no se hizo y me descontaron el dinero de mi cuenta bancaria. Si tanto problema tienen con el banco de la nación, deberían mejor no afiliarse con ese banco. En mi experiencia, no me sirvió para nada esta aplicación.",integridad
2093,"Realicé un yapeo a una tienda de abarrotes, y a las horas la señora me dice que nunca le llegó, a pesar de haber visto que el yapeo había sido exitoso. Tuve que pagarle en efectivo y hasta el día de hoy no hay respuesta del yapeo realizado. Se efectuó el descuento en mis movimientos de tarjeta pero en el yape ya no aparece.",integridad
2094,"Todo iba bien con el yape hasta la nueva actualización... Hoy cuando estaba pagando mi servicio de DirecTV me salió un mensaje para que lo intente otra vez en un rato, y al volver a intentarlo la recarga del DirecTV nunca llegó, en los registros del yapeo figura que está pagado, pero no tengo cable!!! Solución por favor.",integridad
